id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
The Spanish Prisoner_1997_572390_910,Por favor comuníqueme con la agente especial Pat McCune.,requests,0.6142911577224731,The Spanish Prisoner,"01:07:19,276","01:07:21,676",Se ha comunicado con un número desconectado. | Agencia Federal de lnvestigaciones. Esta llamada se está grabando.,"Un momenfo. | Sí, quiero hablar con la agente especial Pat McCune.",
The Spanish Prisoner_1997_572390_911,Un momenfo.,farewells,0.7785609436035157,The Spanish Prisoner,"01:07:21,745","01:07:23,337",Agencia Federal de lnvestigaciones. Esta llamada se está grabando. | Por favor comuníqueme con la agente especial Pat McCune.,"Sí, quiero hablar con la agente especial Pat McCune. | Habla Pat McCune.",
The Spanish Prisoner_1997_572390_915,¿Puedo ayudarle?,requests,0.655525131225586,The Spanish Prisoner,"01:07:33,324","01:07:35,258",Habla Pat McCune. | ¿Hola?,¿Y aquí vivía? | Absolutamente limpio. Ni una huella digital.,
The Spanish Prisoner_1997_572390_1019,"pues, entonces, mi familia y yo--",family,0.8378565692901611,The Spanish Prisoner,"01:16:02,265","01:16:06,326","Diría que lo necesita. | Si desapareció el proceso, si está perdido.","Es mi jubilación, Joe. Para eso trabajé. | No tengo nada en el banco. Si esto no--",
The Spanish Prisoner_1997_572390_1023,yo causé esto y me disculpo.,apologies,0.8,The Spanish Prisoner,"01:16:25,956","01:16:28,982",No tengo nada en el banco. Si esto no-- | Mira.,"Si mis acciones te llevaron a esto-- | Sr. Klein, éste no es el momento y no hace falta--",
The Spanish Prisoner_1997_572390_1032,"Pero por favor, devuélvemelo.",requests,0.8,The Spanish Prisoner,"01:16:54,384","01:16:57,615",Pagué la fianza. No presentaré cargos. | Pedí que retiraran los cargos.,Devuélvemelo. | No dejes que vaya a parar con los japoneses.,
The Spanish Prisoner_1997_572390_1039,Necesito hablar. No me sienfo bien.,requests,0.8,The Spanish Prisoner,"01:17:55,712","01:17:58,647","Regresarás. | Oye, George. Sí, Joe.","George, necesito hablar contigo. Ya sé que estás enfermo, pero-- | Sí. ¿El problema?",
The Spanish Prisoner_1997_572390_1040,"George, necesito hablar contigo. Ya sé que estás enfermo, pero--",requests,0.8,The Spanish Prisoner,"01:17:58,715","01:18:02,242","Oye, George. Sí, Joe. | Necesito hablar. No me sienfo bien.",Sí. ¿El problema? | Necesito tu ayuda y tu consejo.,
The Spanish Prisoner_1997_572390_1042,Necesito tu ayuda y tu consejo.,requests,0.7420951986312866,The Spanish Prisoner,"01:18:04,588","01:18:07,648","George, necesito hablar contigo. Ya sé que estás enfermo, pero-- | Sí. ¿El problema?",Entonces ven aquí. | Sí.,
The Spanish Prisoner_1997_572390_1043,Entonces ven aquí.,farewells,0.7122992706298829,The Spanish Prisoner,"01:18:08,925","01:18:11,052",Sí. ¿El problema? | Necesito tu ayuda y tu consejo.,Sí. | Levántate.,
The Spanish Prisoner_1997_572390_1052,Mi avaricia.,apologies,0.6343121719360352,The Spanish Prisoner,"01:25:40,777","01:25:42,335",Entonces pensé que tal vez lo había hecho. | Pero no lo hiciste. ¿De qué hablas?,No hiciste nada. Alguien te eligió. | para aprovecharse de ti.,
The Spanish Prisoner_1997_572390_1058,Por favor marque su código de seguridad.,requests,0.8,The Spanish Prisoner,"01:25:58,561","01:26:01,121",¿A quién llamas? | Estoy llamando al trabajo.,y la exfensión de la persona con quien desea hablar. | o deje un mensaje después de la señal.,
The Spanish Prisoner_1997_572390_1082,Entonces aclaremos las cosas. ¿Qué piensas?,opinions,0.6216423225402833,The Spanish Prisoner,"01:27:33,322","01:27:36,291","Pues, eso fue lo que ocurrió. | Y soy el único con un motivo.","¿No dudas de mí ni un instante? | No dudo, no. ¿Por qué?",
The Spanish Prisoner_1997_572390_1085,Porque me gustas. Creo que tenemos un problema.,opinions,0.8934889459609986,The Spanish Prisoner,"01:27:42,064","01:27:46,865","¿No dudas de mí ni un instante? | No dudo, no. ¿Por qué?","Buenos días, señora, señor. | Grítame.",
The Spanish Prisoner_1997_572390_1086,"Buenos días, señora, señor.",greetings,0.7091626787185669,The Spanish Prisoner,"01:28:02,351","01:28:04,751","No dudo, no. ¿Por qué? | Porque me gustas. Creo que tenemos un problema.",Grítame. | Grítame.,
The Spanish Prisoner_1997_572390_1090,¿Piensas que quería ir a lo de tu familia alcohólica?,family,0.6045452618598938,The Spanish Prisoner,"01:28:23,005","01:28:26,941","Grítame. | ¡Este es el fin, estúpido!","¿Lo llamas vacaciones? ¡Es una vergüenza! | ¡Son las 8 de la mañana, estás borracho y olvidaste los boletos!",
The Spanish Prisoner_1997_572390_1092,"¡Son las 8 de la mañana, estás borracho y olvidaste los boletos!",plans,0.8,The Spanish Prisoner,"01:28:29,345","01:28:32,610",¿Piensas que quería ir a lo de tu familia alcohólica? | ¿Lo llamas vacaciones? ¡Es una vergüenza!,"Y esperas que conduzca a casa-- ¿Podría detener el auto al costado? | No detendré el auto al costado, no iré a Toronto.",
The Spanish Prisoner_1997_572390_1093,Y esperas que conduzca a casa-- ¿Podría detener el auto al costado?,family,0.8,The Spanish Prisoner,"01:28:32,682","01:28:36,140","¿Lo llamas vacaciones? ¡Es una vergüenza! | ¡Son las 8 de la mañana, estás borracho y olvidaste los boletos!","No detendré el auto al costado, no iré a Toronto. | ¡y no iré a ninguna parte salvo a dejar esta vergüenza en casa!",
The Spanish Prisoner_1997_572390_1095,¡y no iré a ninguna parte salvo a dejar esta vergüenza en casa!,family,0.8,The Spanish Prisoner,"01:28:39,889","01:28:43,620","Y esperas que conduzca a casa-- ¿Podría detener el auto al costado? | No detendré el auto al costado, no iré a Toronto.",¿Crees que es lindo e irlandés actuar así? | ¡Me das asco!,
The Spanish Prisoner_1997_572390_1100,Vamos. Continúe.,farewells,0.7144577217102052,The Spanish Prisoner,"01:28:58,608","01:29:00,235","De acuerdo, salgan de la terminal. | ¡Claro que saldré de la terminal! ¡No me sonrías!","""Café Gratis"" | ¿Qué pasa?",
The Spanish Prisoner_1997_572390_1107,Vas y te vengas.,farewells,0.703116626739502,The Spanish Prisoner,"01:29:42,585","01:29:45,418","¿A qué te refieres? | Si alguien te hace daño, no te pones triste.","Mira, hay gente mala en el mundo. Te topaste con algunos. | ¿Cómo llego a St. Estèphe ahora?",
The Spanish Prisoner_1997_572390_1129,Aclaremos este lío. por favor a la puerta 5.,requests,0.8,The Spanish Prisoner,"01:32:06,195","01:32:09,289",PAC Air anuncia la salida del vuelo 12 a Sf. Esfèphe. | Consigue la cinta. Regresa a salvo. Todos los pasajeros.,Escucha-- | Sé que eres inocente. Ve a probarlo y regresa a mí.,
The Spanish Prisoner_1997_572390_1135,"Perdón, por favor. ¿Sí, señor?",apologies,0.6885067176818849,The Spanish Prisoner,"01:32:31,554","01:32:32,987","Vamos. | Si tiene su boleto, puede pasar directo por seguridad.",¡Devuélvelo! Gracias. | Puedes tener tu libro cuando termines el pastel.,
The Spanish Prisoner_1997_572390_1136,¡Devuélvelo! Gracias.,farewells,0.8,The Spanish Prisoner,"01:32:33,055","01:32:34,989","Si tiene su boleto, puede pasar directo por seguridad. | Perdón, por favor. ¿Sí, señor?",Puedes tener tu libro cuando termines el pastel. | Y no quiero tus huellas por todos lados. Eso es suficiente.,
The Spanish Prisoner_1997_572390_1137,Puedes tener tu libro cuando termines el pastel.,requests,0.8,The Spanish Prisoner,"01:32:35,057","01:32:38,151","Perdón, por favor. ¿Sí, señor? | ¡Devuélvelo! Gracias.",Y no quiero tus huellas por todos lados. Eso es suficiente. | Estaremos aquí una hora. No te buscarán aquí.,
The Spanish Prisoner_1997_572390_1145,¿Viste el periódico esta mañana? Por eso no voy a Nueva York.,plans,0.6763173484802246,The Spanish Prisoner,"01:33:01,283","01:33:05,686","¿Tienes tu boleto? Gracias. | Sí, seguro.","En los viejos tiempos, no había que preocuparse-- | Se está poniendo más peligroso.",
The Spanish Prisoner_1997_572390_1154,Aquí. Permítame que le ayude. Gracias. Permiso. Perdón.,requests,0.6679266166687012,The Spanish Prisoner,"01:33:29,278","01:33:32,770","Oh, bien. Lo rompiste. ¡Rompiste el libro! | Puede adelantarse en la fila, si quiere.",Se terminó. Rompiste el libro y no te compraré otro. | Es la última palabra al respecto.,
The Spanish Prisoner_1997_572390_1157,Por aquí. Permiso.,farewells,0.7637554359436036,The Spanish Prisoner,"01:33:38,220","01:33:40,950",Se terminó. Rompiste el libro y no te compraré otro. | Es la última palabra al respecto.,"Rompiste el libro y no te compraré otro. | Llevaremos el cochecito, señora.",
The Spanish Prisoner_1997_572390_1162,Necesito que hagas lo que te digo.,requests,0.798525800704956,The Spanish Prisoner,"01:33:54,703","01:33:57,194",Necesitamos que el osito pase por la máquina. Gracias. | Gracias.,"Debes empezar a oírme. | Señor, necesitamos que pase la cámara.",
The Spanish Prisoner_1997_572390_1165,Por favor proceda al área de salidas internacionales pasando seguridad.,requests,0.8,The Spanish Prisoner,"01:34:02,211","01:34:07,342","Debes empezar a oírme. | Señor, necesitamos que pase la cámara.",Todo está bien. ¡Mi osito! | Aparecerá en un segundo. ¡Mira!,
The Spanish Prisoner_1997_572390_1166,Todo está bien. ¡Mi osito!,greetings,0.6734027099609375,The Spanish Prisoner,"01:34:07,416","01:34:09,509","Señor, necesitamos que pase la cámara. | Por favor proceda al área de salidas internacionales pasando seguridad.",Aparecerá en un segundo. ¡Mira! | Estará bien. Las huellas digitales en el libro.,
The Spanish Prisoner_1997_572390_1167,Aparecerá en un segundo. ¡Mira!,farewells,0.6870448303222657,The Spanish Prisoner,"01:34:09,585","01:34:12,486",Por favor proceda al área de salidas internacionales pasando seguridad. | Todo está bien. ¡Mi osito!,Estará bien. Las huellas digitales en el libro. | ¡Lo rompiste y tus huellas digitales están por todas partes!,lexical:apa
The Spanish Prisoner_1997_572390_1193,¿Viaja? Sí.,greetings,0.7468315315246583,The Spanish Prisoner,"01:37:09,698","01:37:11,632",Haremos que alguien se lo lleve a la policía. ¿A quién podemos llamar? | Llamaré a Klein. Enseguida regreso.,"El boleto, por favor. | Me temo que este barco no llega tan lejos.",
The Spanish Prisoner_1997_572390_1194,"El boleto, por favor.",requests,0.8,The Spanish Prisoner,"01:37:11,700","01:37:13,634",Llamaré a Klein. Enseguida regreso. | ¿Viaja? Sí.,Me temo que este barco no llega tan lejos. | ¿Qué?,
The Spanish Prisoner_1997_572390_1204,¿Estás bien? Sí. ¿Tú?,greetings,0.6654324722290039,The Spanish Prisoner,"01:38:41,356","01:38:43,824","""Bocina de Llamada"" | Conseguí hablar con el Sr. Klein. Vamos.","Sí. ¿Lo encontraste? ¿Qué? | Al Sr. Klein. Sí, lo encontré.",
The Spanish Prisoner_1997_572390_1210,Puedes decirlo otra vez.,requests,0.8,The Spanish Prisoner,"01:39:03,111","01:39:04,703",Dejó sus huellas digitales en el libro. | Entonces no era tan inteligente.,¿Por qué alguien haría eso? | ¿Por qué alguien llevaría una vida criminal?,
The Spanish Prisoner_1997_572390_1242,Por favor.,farewells,0.7843626213073731,The Spanish Prisoner,"01:41:38,300","01:41:39,733",Mátalo. | Cuando terminemos--,¿Su madre tenía un perro llamado Paddy? | ¿Qué? ¿No tenía un perro llamado Paddy?,
The Spanish Prisoner_1997_572390_1252,Sí. ¿Podrías concederme eso?,requests,0.917963924407959,The Spanish Prisoner,"01:42:16,471","01:42:20,771",¿Qué hiciste con el proceso? | ¿Es tu último deseo?,Tomamos el reporte. | y se lo vendimos a Suiza.,
The Spanish Prisoner_1997_572390_1275,¿Puedes ayudarme? Eres el niño explorador.,requests,0.7094104433059693,The Spanish Prisoner,"01:45:03,939","01:45:07,102","""Alguaciles de EE.UU."" | Nadie mira a un turista japonés. Jefe.","¿Puedo ser tu buena acción del día? | ¿No puedes ayudarme, Joe?",
The Spanish Prisoner_1997_572390_1277,"¿No puedes ayudarme, Joe?",requests,0.8766612672805786,The Spanish Prisoner,"01:45:09,211","01:45:11,202",¿Puedes ayudarme? Eres el niño explorador. | ¿Puedo ser tu buena acción del día?,"Temo que tendrás que pasar un tiempo en tu cuarto. | Ripeado, masterizado y subtitulado por.",
At the Service of Spanish Womanhood_1978_657817_6,Aquí tienes.,farewells,0.6695137214660645,At the Service of Spanish Womanhood,"00:03:27,400","00:03:29,200",Jackie Chan! Jackie Chan! ¡Shanghai Noon! | Acepto cheques de viaje. Arigato a ti también. Gracias.,Gracias. | ¡Sinvergüenzas!,
At the Service of Spanish Womanhood_1978_657817_8,¡Sinvergüenzas!,farewells,0.6093597602844238,At the Service of Spanish Womanhood,"00:03:56,000","00:03:57,300",Aquí tienes. | Gracias.,Vamos. Alto ahí. | ¿Qué ocurrió? Atrás.,
At the Service of Spanish Womanhood_1978_657817_9,Vamos. Alto ahí.,farewells,0.7315497589111328,At the Service of Spanish Womanhood,"00:04:10,000","00:04:11,300",Gracias. | ¡Sinvergüenzas!,¿Qué ocurrió? Atrás. | Él no hizo nada.,
At the Service of Spanish Womanhood_1978_657817_15,"Señor, quédese aquí. Por supuesto.",farewells,0.6072081756591797,At the Service of Spanish Womanhood,"00:04:25,000","00:04:27,900","Fueron unos granujas. Se fueron. | Aquí Romano. Victima de robo y agresión con herida facial, entrada este.",¿Viaja a alguna parte? He llegado. Mi viaje ha terminado. | ¿Y su equipaje?,
At the Service of Spanish Womanhood_1978_657817_21,"¿Quiere quitarse las gafas, por favor?",requests,0.8,At the Service of Spanish Womanhood,"00:04:45,100","00:04:46,600",¿Tiene un pasaje? ¿Un pasaje de tren? ¿El resguardo? | No llegué en tren.,Prefiero no hacerlo. Lo había olvidado. | ¡Caray! Su planeta es muy brillante.,
At the Service of Spanish Womanhood_1978_657817_22,Prefiero no hacerlo. Lo había olvidado.,opinions,0.8,At the Service of Spanish Womanhood,"00:04:48,200","00:04:50,600","No llegué en tren. | ¿Quiere quitarse las gafas, por favor?","¡Caray! Su planeta es muy brillante. | Ya veo. Entrada este, tenemos a un detenido.",
At the Service of Spanish Womanhood_1978_657817_28,¿Lo viste salir de algún andén?,plans,0.8,At the Service of Spanish Womanhood,"00:05:27,400","00:05:29,400",Claro. | ¡Freddy!,"No salió de ningún anden. Salió de la nada. | ¿Me entiendes? Sí, Freddy, te entiendo.",
At the Service of Spanish Womanhood_1978_657817_72,"Bueno, déjeme presentarme, soy--",greetings,0.6488955688476563,At the Service of Spanish Womanhood,"00:10:26,500","00:10:28,300","Este es manso como un cordero. Adelante, tome asiento. | ""Tome asiento"". Qué expresión más curiosa.","El Dr. Mark Powell, jefe de psiquiatría clínica. | del Instituto Psiquiátrico de Manhattan.",
At the Service of Spanish Womanhood_1978_657817_77,¿Prat? Prot.,farewells,0.6678961944580079,At the Service of Spanish Womanhood,"00:10:41,300","00:10:43,700","Muy bien, sabe donde está. | Bien.","Ya veo, Prot. | Bien, Prot, estamos aquí-- ¿Puedo?",
At the Service of Spanish Womanhood_1978_657817_152,"¿A ver? Oye, quizá venga el ratoncito Pérez esta noche.",plans,0.8,At the Service of Spanish Womanhood,"00:15:55,900","00:15:58,900",¿Terminaste la tarea? Sí. | Se me cayó otro diente.,"No existe el ratoncito Pérez, papá. Sois tú y mamá. | Ya comieron. No pude esperar. ¿Qué tal día tuviste?",lexical:che
At the Service of Spanish Womanhood_1978_657817_153,"No existe el ratoncito Pérez, papá. Sois tú y mamá.",family,0.8,At the Service of Spanish Womanhood,"00:15:59,700","00:16:02,600","Se me cayó otro diente. | ¿A ver? Oye, quizá venga el ratoncito Pérez esta noche.",Ya comieron. No pude esperar. ¿Qué tal día tuviste? | El tren de las 6:15 llegó tarde. No dejó la estación hasta las 6:30.,
At the Service of Spanish Womanhood_1978_657817_154,Ya comieron. No pude esperar. ¿Qué tal día tuviste?,greetings,0.8,At the Service of Spanish Womanhood,"00:16:04,400","00:16:07,700","¿A ver? Oye, quizá venga el ratoncito Pérez esta noche. | No existe el ratoncito Pérez, papá. Sois tú y mamá.",El tren de las 6:15 llegó tarde. No dejó la estación hasta las 6:30. | Debí tomar un haz de luz. ¿Tomar qué?,
At the Service of Spanish Womanhood_1978_657817_157,Nada. ¿Y tú? Bien.,greetings,0.7048322868347169,At the Service of Spanish Womanhood,"00:16:17,200","00:16:19,200",El tren de las 6:15 llegó tarde. No dejó la estación hasta las 6:30. | Debí tomar un haz de luz. ¿Tomar qué?,Envié el depósito de la casa del cabo para las dos últimas semanas de agosto. | Es perfecto. Gaby termina el campamento el 15.,
At the Service of Spanish Womanhood_1978_657817_158,Envié el depósito de la casa del cabo para las dos últimas semanas de agosto.,family,0.8,At the Service of Spanish Womanhood,"00:16:19,900","00:16:23,200",Debí tomar un haz de luz. ¿Tomar qué? | Nada. ¿Y tú? Bien.,"Es perfecto. Gaby termina el campamento el 15. | ¿Pagaste el depósito? ¡Vamos, Rache!",
At the Service of Spanish Womanhood_1978_657817_160,"¿Pagaste el depósito? ¡Vamos, Rache!",farewells,0.6050014686584473,At the Service of Spanish Womanhood,"00:16:27,300","00:16:30,100",Envié el depósito de la casa del cabo para las dos últimas semanas de agosto. | Es perfecto. Gaby termina el campamento el 15.,"No era seguro, solo lo hablamos. Dije que quizá. | ""quizá en agosto podamos ir"".",lexical:che
